Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex_index
199202,6,55.70817,-164.88883,2/27/1992 9:00,350,338,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,350,338,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,280,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,306,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,322,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,333,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,335,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,345,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,360,358,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,370,323,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,370,345,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,370,372,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,370,392,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,380,382,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,380,383,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,380,408,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,380,419,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,380,431,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,400,326,,2,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,460,719,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,480,783,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,480,877,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,500,836,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,500,896,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,540,1071,,3,3,2
199202,6,55.70817,-164.88883,2/27/1992 9:00,550,1109,,3,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,220,85,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,91,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,94,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,95,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,104,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,250,106,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,250,106,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,250,106,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,250,114,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,250,116,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,111,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,116,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,121,,1,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,124,,1,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,125,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,270,110,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,270,127,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,270,136,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,270,143,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,280,147,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,320,247,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,360,340,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,370,351,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,370,380,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,380,353,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,380,412,,2,3,1
199202,8,54.27333,-165.71333,2/28/1992 10:00,210,61,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,93,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,94,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,95,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,98,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,240,101,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,250,103,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,116,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,120,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,260,128,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,270,123,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,280,133,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,320,212,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,330,257,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,350,303,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,370,345,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,370,380,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,390,380,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,390,391,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,390,456,,2,3,2
199202,8,54.27333,-165.71333,2/28/1992 10:00,470,845,,3,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,300,172,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,300,172,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,300,187,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,310,196,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,310,201,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,310,204,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,310,209,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,189,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,212,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,214,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,229,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,229,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,214,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,219,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,226,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,229,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,234,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,236,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,239,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,246,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,248,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,260,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,244,,1,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,246,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,248,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,267,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,280,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,280,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,285,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,292,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,305,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,319,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,360,292,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,360,310,,3,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,370,307,,2,3,1
199202,9,54.74467,-165.77233,2/28/1992 17:00,310,184,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,207,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,210,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,221,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,223,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,226,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,229,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,236,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,320,240,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,217,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,225,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,226,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,230,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,234,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,236,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,246,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,255,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,330,258,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,238,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,241,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,250,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,251,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,256,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,271,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,340,289,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,259,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,350,277,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,360,290,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,360,309,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,360,337,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,370,370,,2,3,2
199202,9,54.74467,-165.77233,2/28/1992 17:00,390,394,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,290,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,300,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,360,306,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,360,321,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,360,349,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,370,301,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,270,122,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,310,189,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,310,201,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,310,235,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,320,197,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,320,216,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,320,222,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,235,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,246,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,256,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,257,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,280,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,262,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,267,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,290,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,294,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,302,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,320,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,360,256,,2,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,360,308,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,360,320,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,370,362,,3,3,1
199202,10,55.60517,-166.09167,2/29/1992 2:00,260,133,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,270,127,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,310,202,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,320,211,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,217,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,231,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,241,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,241,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,242,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,244,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,252,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,330,262,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,242,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,251,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,254,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,263,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,266,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,267,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,340,290,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,257,,2,3,2
199202,10,55.60517,-166.09167,2/29/1992 2:00,350,282,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,250,117,,1,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,260,100,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,300,166,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,216,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,217,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,224,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,229,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,233,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,236,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,246,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,248,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,248,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,262,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,245,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,246,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,246,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,251,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,254,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,255,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,290,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,243,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,262,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,264,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,272,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,292,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,303,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,288,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,304,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,315,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,322,,2,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,380,337,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,470,799,,3,3,1
199202,11,55.01367,-166.21017,2/29/1992 12:00,270,112,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,280,137,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,290,159,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,290,180,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,300,167,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,300,185,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,310,208,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,207,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,211,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,320,228,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,240,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,250,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,252,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,330,284,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,236,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,250,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,260,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,262,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,340,263,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,265,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,280,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,284,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,289,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,294,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,301,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,309,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,350,331,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,279,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,301,,3,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,360,323,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,370,317,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,380,334,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,380,381,,2,3,2
199202,11,55.01367,-166.21017,2/29/1992 12:00,390,414,,2,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,987,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,420,530,6,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,430,481,7,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,430,508,7,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,430,510,8,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,430,521,6,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,430,560,8,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,440,631,7,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,450,649,8,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,460,593,7,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,460,671,7,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,460,682,7,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,460,697,8,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,470,754,7,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,470,756,6,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,698,7,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,776,8,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,776,5,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,778,10,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,816,9,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,891,6,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,818,9,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,847,10,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,872,11,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,992,7,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,904,10,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,928,9,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,979,9,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,1044,13,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,1080,8,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,1117,9,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,970,15,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,1059,15,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,1126,10,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,1129,14,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,945,15,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1006,11,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1091,9,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1177,8,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1442,10,3,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,550,1217,11,4,3,1
199202,12,54.42783,-166.17133,2/29/1992 19:00,440,569,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,450,581,7,4,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,460,670,6,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,460,716,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,470,786,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,769,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,773,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,783,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,789,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,802,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,815,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,825,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,829,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,480,973,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,781,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,843,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,860,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,886,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,945,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,490,1032,5,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,862,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,876,7,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,900,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,500,1043,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,877,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,934,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,510,950,10,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,1088,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,1104,15,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,520,1263,13,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1083,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1141,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1311,13,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,530,1473,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,540,1117,9,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,540,1456,14,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,560,1152,10,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,560,1222,8,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,560,1374,11,3,3,2
199202,12,54.42783,-166.17133,2/29/1992 19:00,560,1638,6,3,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,233,,2,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,360,293,,2,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,360,305,,2,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,360,312,,2,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,360,325,,2,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,380,341,,2,3,2
199202,13,54.8415,-167.04533,3/1/1992 8:00,310,217,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,320,234,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,320,241,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,212,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,232,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,242,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,243,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,248,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,330,256,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,236,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,240,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,257,,3,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,259,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,260,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,261,,3,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,263,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,267,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,340,275,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,350,254,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,350,262,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,350,272,,2,3,1
199202,13,54.8415,-167.04533,3/1/1992 8:00,350,283,,2,3,1
