Survey,Haul,Latitude,Longitude,DateTime,ForkLength,Weight,Age,Maturity,MaturityIndex,Sex,SexIndex
200305,4,56.4418,-156.1319,3/18/2003 8:42,33,0.248,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,36,0.294,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,34,0.286,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,35,0.326,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,30,0.182,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,34,0.268,,Developing II,0,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,33,0.242,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,40,0.474,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,33,0.238,4,Spawning,4,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,36,0.32,,Developing I,0,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,34,0.294,4,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,35,0.3,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.19,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,39,0.418,,Developing I,0,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,40,0.498,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,33,0.246,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.206,,Spawning,4,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,44,0.646,,Developing I,0,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,23,0.076,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.192,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,32,0.236,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,35,0.304,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,22,0.072,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,59,1.41,,Developing II,0,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,33,0.238,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.218,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,44,0.644,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,37,0.358,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,32,0.25,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.214,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,47,0.758,,Prespawning II,0,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.198,,Spawning,4,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,39,0.384,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,36,0.324,,Developing I,0,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,31,0.2,,Immature,1,Male,0
200305,4,56.4418,-156.1319,3/18/2003 8:42,37,0.358,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,33,0.254,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,41,0.506,,Immature,1,Female,1
200305,4,56.4418,-156.1319,3/18/2003 8:42,38,0.356,,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,35,0.28,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.194,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.238,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,37,0.358,4,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,36,0.288,4,Prespawning I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.22,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.186,4,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,39,0.448,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,39,0.426,,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.24,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.188,3,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.256,4,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.228,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,34,0.264,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.168,,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.244,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,35,0.314,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,41,0.508,5,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,38,0.398,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,29,0.138,,Immature,1,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,34,0.266,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.196,,Immature,1,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.228,4,Prespawning II,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.174,3,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.236,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,29,0.186,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.182,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,36,0.326,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.198,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,53,0.962,,Spent I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,41,0.562,6,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,29,0.172,4,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,36,0.364,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,28,0.15,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.186,3,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.232,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,13,0.014,,Immature,1,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,13,0.016,1,Immature,1,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.264,4,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,36,0.326,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,39,0.406,4,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,41,0.458,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,23,0.076,,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.232,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.228,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,26,0.116,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,36,0.346,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,35,0.326,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,37,0.344,4,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.158,,Immature,1,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.186,3,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.25,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.182,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.186,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.234,,Developing II,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,38,0.318,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.266,4,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,34,0.292,4,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.254,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.182,,Immature,1,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.208,3,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.256,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,42,0.454,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,36,0.334,4,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.224,4,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,29,0.18,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,29,0.172,,Prespawning I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.234,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.218,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,34,0.282,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,40,0.492,,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,34,0.264,4,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,32,0.234,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,30,0.166,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.23,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.202,,Immature,1,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.268,5,Developing I,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,31,0.2,,Developing I,0,Male,0
200305,5,56.6568,-155.9524,3/18/2003 18:12,33,0.246,,Developing II,0,Female,1
200305,5,56.6568,-155.9524,3/18/2003 18:12,10,0.006,,Immature,1,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,51,1.346,,Prespawning I,0,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,12,0.012,,Immature,1,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,13,0.012,,Immature,1,Male,0
200305,6,56.6313,-155.82,3/18/2003 21:03,12,0.01,,Immature,1,Male,0
200305,6,56.6313,-155.82,3/18/2003 21:03,41,0.578,,Developing I,0,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,55,1.434,7,Prespawning I,0,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,12,0.01,,Immature,1,Male,0
200305,6,56.6313,-155.82,3/18/2003 21:03,13,0.014,,Immature,1,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,37,0.398,4,Developing I,0,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,45,0.69,4,Developing II,0,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,12,0.01,,Immature,1,Male,0
200305,6,56.6313,-155.82,3/18/2003 21:03,41,0.514,,Developing II,0,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,12,0.01,1,Immature,1,Male,0
200305,6,56.6313,-155.82,3/18/2003 21:03,14,0.018,,Immature,1,Male,0
200305,6,56.6313,-155.82,3/18/2003 21:03,13,0.016,,Immature,1,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,14,0.014,,Immature,1,Female,1
200305,6,56.6313,-155.82,3/18/2003 21:03,30,0.168,3,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,27,0.14,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.228,4,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.196,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.182,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.188,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,26,0.112,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.202,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.24,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,13,0.014,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.228,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.198,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.206,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.194,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.164,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.222,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.268,,Prespawning II,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,34,0.264,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.202,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.238,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.186,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,36,0.332,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.22,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.23,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.22,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,36,0.344,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,36,0.382,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,29,0.19,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.214,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.218,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,35,0.276,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,34,0.276,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,39,0.404,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.138,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.206,,Prespawning I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,34,0.278,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.234,,Prespawning II,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,29,0.146,,Developing II,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,29,0.172,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.256,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.258,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.208,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.25,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.228,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,30,0.166,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,28,0.152,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.214,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,29,0.156,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.232,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,29,0.172,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,25,0.104,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,23,0.072,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,28,0.15,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.228,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.266,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.19,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,34,0.272,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,39,0.462,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.242,4,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.206,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,34,0.254,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,38,0.402,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,24,0.09,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,33,0.25,,Immature,1,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,29,0.178,,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,31,0.192,4,Immature,1,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.228,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.22,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.222,,Developing I,0,Female,1
200305,8,56.8449,-155.8851,3/19/2003 12:35,46,0.652,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,35,0.286,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,44,0.648,,Developing I,0,Male,0
200305,8,56.8449,-155.8851,3/19/2003 12:35,32,0.192,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,28,0.17,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.226,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.218,,Spent I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.212,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,29,0.178,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.206,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.192,,Prespawning I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.222,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.212,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.252,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.204,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.28,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.248,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,30,0.188,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.22,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.254,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,30,0.176,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.242,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,36,0.328,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,29,0.174,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,13,0.012,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.194,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,35,0.31,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.212,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,35,0.32,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.27,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.248,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.286,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,37,0.366,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,38,0.388,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.244,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,36,0.338,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.202,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.2,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,44,0.702,,Prespawning I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,14,0.016,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,11,0.008,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,14,0.02,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.21,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.214,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.218,,Prespawning I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,30,0.194,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,30,0.196,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,29,0.18,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.23,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.216,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,30,0.178,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,35,0.314,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.212,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.264,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.22,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.25,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,21,0.064,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.2,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.274,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,35,0.288,,Developing II,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.254,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.256,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,37,0.356,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.262,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.254,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.196,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,26,0.12,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.272,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,37,0.338,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,23,0.08,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.276,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,13,0.014,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,36,0.328,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.232,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.24,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,35,0.31,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,40,0.492,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.238,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.212,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.212,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.216,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.23,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.236,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,28,0.126,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,13,0.012,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,12,0.01,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,15,0.018,,Immature,1,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,33,0.222,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,28,0.156,,Prespawning I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,28,0.156,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,30,0.222,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,29,0.174,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.236,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,32,0.224,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,34,0.266,,Developing I,0,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,31,0.208,,Prespawning I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,40,0.38,,Immature,1,Female,1
200305,9,56.8821,-155.7584,3/19/2003 14:19,29,0.166,,Developing I,0,Male,0
200305,9,56.8821,-155.7584,3/19/2003 14:19,35,0.292,,Developing I,0,Male,0
