"model","period","region","ersst.year","annual.anomaly.1yr","annual.1yr.events","annual.anomaly.2yr","annual.2yr.events","annual.anomaly.3yr","annual.3yr.events","winter.anomaly.1yr","winter.1yr.events","winter.anomaly.2yr","winter.2yr.events","winter.anomaly.3yr","winter.3yr.events"
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,0,-0.274892985044931,0,-0.151556607987674,0,-1.17673652734691,0,-0.935539024169737,0,-0.462910283208966,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,0,-0.274892985044931,0,-0.151556607987674,0,-1.17673652734691,0,-0.935539024169737,0,-0.462910283208966,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,0,-0.274892985044931,0,-0.151556607987674,0,-1.17673652734691,1,-0.935539024169737,1,-0.462910283208966,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,0,-0.274892985044931,0,-0.151556607987674,0,-1.17673652734691,1,-0.935539024169737,1,-0.462910283208966,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,0,-0.274892985044931,0,-0.151556607987674,0,-1.17673652734691,0,-0.935539024169737,0,-0.462910283208966,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,1,-0.274892985044931,1,-0.151556607987674,1,-1.17673652734691,1,-0.935539024169737,1,-0.462910283208966,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,1,-0.274892985044931,1,-0.151556607987674,1,-1.17673652734691,1,-0.935539024169737,1,-0.462910283208966,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,1,-0.274892985044931,1,-0.151556607987674,1,-1.17673652734691,1,-0.935539024169737,1,-0.462910283208966,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1959,-0.596191813239893,1,-0.274892985044931,1,-0.151556607987674,1,-1.17673652734691,1,-0.935539024169737,1,-0.462910283208966,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,1,-0.407108327982576,1,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,1,-0.470136156401681,1,-0.694341520992565,1,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,1,-0.407108327982576,1,-0.470136156401681,1,-0.694341520992565,1,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,1,-0.694341520992565,1,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,1,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,1,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,1,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,1,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,0,-0.470136156401681,0,-0.694341520992565,0,-0.753228572988316,0,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,1,-0.470136156401681,1,-0.694341520992565,0,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,1,-0.407108327982576,1,-0.470136156401681,1,-0.694341520992565,1,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1960,0.046405843150032,0,-0.407108327982576,1,-0.470136156401681,1,-0.694341520992565,1,-0.753228572988316,1,-0.894397891107847,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,1,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,1,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,1,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,1,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,1,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,1,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,0,-0.673948602801718,1,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,0,-0.473806908516209,1,-0.812115624984067,1,-0.673948602801718,0,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,0,-0.473806908516209,0,-0.812115624984067,1,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,0,-0.73391328434933,1,-0.473806908516209,0,-0.812115624984067,0,-0.673948602801718,0,-0.680746242198667,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,0,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,1,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1961,-0.860622499115183,1,-0.73391328434933,1,-0.473806908516209,1,-0.812115624984067,1,-0.673948602801718,1,-0.680746242198667,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,1,-0.549913616053149,1,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,1,-0.549913616053149,1,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,0,-0.632910801310414,1,-0.535781580619369,1,-0.549913616053149,1,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,1,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,0,-0.549913616053149,1,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,1,-0.549913616053149,1,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,1,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,0,-0.632910801310414,0,-0.535781580619369,1,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,0,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,0,-0.549913616053149,0,-0.637314285696788,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,0,-0.549913616053149,1,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,1,-0.549913616053149,1,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1962,-0.607204069583477,1,-0.51905495240803,1,-0.632910801310414,1,-0.535781580619369,1,-0.549913616053149,1,-0.637314285696788,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,1,-0.551008938061085,1,-0.54593315224718,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,1,-0.551008938061085,1,-0.54593315224718,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,1,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,1,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,0,-0.551008938061085,1,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,1,-0.551008938061085,1,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,1,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,0,-0.644286734049462,0,-0.564045651486929,1,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,0,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,0,-0.551008938061085,0,-0.54593315224718,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,0,-0.551008938061085,1,-0.54593315224718,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1963,-0.430905835232583,1,-0.662828066282455,1,-0.644286734049462,1,-0.564045651486929,1,-0.551008938061085,1,-0.54593315224718,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,1,-0.734324438156319,1,-0.677564842599855,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,0,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,0,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,0,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,0,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,0,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,0,-0.804285744696759,0,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,1,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,1,-0.734324438156319,1,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,0,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,1,-0.677564842599855,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,0,-0.537972224635242,1,-0.734324438156319,1,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,0,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,0,-0.677564842599855,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,0,-0.734324438156319,1,-0.677564842599855,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1964,-0.894750297332327,1,-0.990975699428847,1,-0.804285744696759,1,-0.537972224635242,1,-0.734324438156319,1,-0.677564842599855,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,1,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,1
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,0,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,1,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,0,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,0,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,1,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,0,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,1,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,0,-0.546635880434327,0,-0.662674019400327,0,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,1,-0.546635880434327,1,-0.662674019400327,0,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,1,-0.546635880434327,1,-0.662674019400327,1,-0.930676651677396,0,-0.534170517789448,1,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,1,-0.546635880434327,1,-0.662674019400327,1,-0.930676651677396,1,-0.534170517789448,1,-0.535437753404712,0
"ACCESS-CM2","historical","Eastern_Bering_Sea",1965,-1.08720110152537,0,-0.546635880434327,0,-0.662674019400327,1,-0.930676651677396,0,-0.534170517789448,0,-0.535437753404712,0
