"model","year","warming"
"CNRM-CM6-1",2089,4.60613213536153
"CNRM-CM6-1",2090,4.68628878272454
"CNRM-CM6-1",2091,4.76664345105701
"CNRM-CM6-1",2092,4.84716072962672
"CNRM-CM6-1",2093,4.92780780536346
"CNRM-CM6-1",2094,5.00855479205414
"CNRM-CM6-1",2095,5.0893750632522
"CNRM-CM6-1",2096,5.17024558825146
"CNRM-CM6-1",2097,5.25114727053136
"CNRM-CM6-1",2098,5.33206528814795
"CNRM-CM6-1",2099,5.41298943562435
"EC-Earth3-CC",1850,0.358143084695365
"EC-Earth3-CC",1851,0.345750138361153
"EC-Earth3-CC",1852,0.333350402089142
"EC-Earth3-CC",1853,0.320932923864714
"EC-Earth3-CC",1854,0.30848236560086
"EC-Earth3-CC",1855,0.295979747506183
"EC-Earth3-CC",1856,0.283403171479022
"EC-Earth3-CC",1857,0.270728522648921
"EC-Earth3-CC",1858,0.257930148003102
"EC-Earth3-CC",1859,0.244981510883003
"EC-Earth3-CC",1860,0.231855820011818
"EC-Earth3-CC",1861,0.218526631615996
"EC-Earth3-CC",1862,0.204968423133453
"EC-Earth3-CC",1863,0.191157136953652
"EC-Earth3-CC",1864,0.177070692614092
"EC-Earth3-CC",1865,0.162689465876412
"EC-Earth3-CC",1866,0.14799673312897
"EC-Earth3-CC",1867,0.132979079605443
"EC-Earth3-CC",1868,0.117626769972263
"EC-Earth3-CC",1869,0.101934079920157
"EC-Earth3-CC",1870,0.0858995874963676
"EC-Earth3-CC",1871,0.0695264230310364
"EC-Earth3-CC",1872,0.0528224766472853
"EC-Earth3-CC",1873,0.0358005624937842
"EC-Earth3-CC",1874,0.0184785390044551
"EC-Earth3-CC",1875,0.000879384668684286
"EC-Earth3-CC",1876,-0.016968771013182
"EC-Earth3-CC",1877,-0.0350326615096754
"EC-Earth3-CC",1878,-0.0532739420811749
"EC-Earth3-CC",1879,-0.0716492931279541
"EC-Earth3-CC",1880,-0.090110567515891
"EC-Earth3-CC",1881,-0.108604981090602
"EC-Earth3-CC",1882,-0.127075345348512
"EC-Earth3-CC",1883,-0.145460340983709
"EC-Earth3-CC",1884,-0.163694830779312
"EC-Earth3-CC",1885,-0.181710210059981
"EC-Earth3-CC",1886,-0.199434792672828
"EC-Earth3-CC",1887,-0.216794230215983
"EC-Earth3-CC",1888,-0.233711961991317
"EC-Earth3-CC",1889,-0.250109692923702
"EC-Earth3-CC",1890,-0.265907896461109
"EC-Earth3-CC",1891,-0.281026339255281
"EC-Earth3-CC",1892,-0.295384624219837
"EC-Earth3-CC",1893,-0.30890274837585
"EC-Earth3-CC",1894,-0.321501671724742
"EC-Earth3-CC",1895,-0.333103893237713
"EC-Earth3-CC",1896,-0.343634029922197
"EC-Earth3-CC",1897,-0.353019394819544
"EC-Earth3-CC",1898,-0.361190569706483
"EC-Earth3-CC",1899,-0.368081968220755
"EC-Earth3-CC",1900,-0.373632385102586
"EC-Earth3-CC",1901,-0.377785527249483
"EC-Earth3-CC",1902,-0.380490522315647
"EC-Earth3-CC",1903,-0.381702400652596
"EC-Earth3-CC",1904,-0.38138254648744
"EC-Earth3-CC",1905,-0.37949911436627
"EC-Earth3-CC",1906,-0.376027407053792
"EC-Earth3-CC",1907,-0.370950211280008
"EC-Earth3-CC",1908,-0.364258087952674
"EC-Earth3-CC",1909,-0.355949613717888
"EC-Earth3-CC",1910,-0.346031571044004
"EC-Earth3-CC",1911,-0.334519084325993
"EC-Earth3-CC",1912,-0.321435699859095
"EC-Earth3-CC",1913,-0.30681340790623
"EC-Earth3-CC",1914,-0.29069260548478
"EC-Earth3-CC",1915,-0.273121998919436
"EC-Earth3-CC",1916,-0.254158445648125
"EC-Earth3-CC",1917,-0.233866735223169
"EC-Earth3-CC",1918,-0.212319309916586
"EC-Earth3-CC",1919,-0.189595925814915
"EC-Earth3-CC",1920,-0.165783255768025
"EC-Earth3-CC",1921,-0.140974436037745
"EC-Earth3-CC",1922,-0.115268558969528
"EC-Earth3-CC",1923,-0.088770114480307
"EC-Earth3-CC",1924,-0.0615883836135548
"EC-Earth3-CC",1925,-0.0338367878549909
"EC-Earth3-CC",1926,-0.00563219832481526
"EC-Earth3-CC",1927,0.0229057906408204
"EC-Earth3-CC",1928,0.0516556186361529
"EC-Earth3-CC",1929,0.0804945418402512
"EC-Earth3-CC",1930,0.109299435658672
"EC-Earth3-CC",1931,0.137947611569565
"EC-Earth3-CC",1932,0.1663176421723
"EC-Earth3-CC",1933,0.194290188263022
"EC-Earth3-CC",1934,0.221748821636228
"EC-Earth3-CC",1935,0.2485808372357
"EC-Earth3-CC",1936,0.274678048255083
"EC-Earth3-CC",1937,0.299937557818538
"EC-Earth3-CC",1938,0.324262500955587
"EC-Earth3-CC",1939,0.347562750723547
"EC-Earth3-CC",1940,0.369755582524071
"EC-Earth3-CC",1941,0.39076629090729
"EC-Earth3-CC",1942,0.410528753457088
"EC-Earth3-CC",1943,0.428985936701934
"EC-Earth3-CC",1944,0.446090339395899
"EC-Earth3-CC",1945,0.461804368960372
"EC-Earth3-CC",1946,0.476100647366994
"EC-Earth3-CC",1947,0.48896224327116
"EC-Earth3-CC",1948,0.500382827770625
"EC-Earth3-CC",1949,0.510366751759564
"EC-Earth3-CC",1950,0.518929043470784
"EC-Earth3-CC",1951,0.526095325443412
"EC-Earth3-CC",1952,0.531901650811877
"EC-Earth3-CC",1953,0.536394259483184
"EC-Earth3-CC",1954,0.539629255442948
"EC-Earth3-CC",1955,0.541672207104198
"EC-Earth3-CC",1956,0.542597673277519
"EC-Earth3-CC",1957,0.542488657993098
"EC-Earth3-CC",1958,0.541435998036447
"EC-Earth3-CC",1959,0.539537687665902
"EC-Earth3-CC",1960,0.536898145553819
"EC-Earth3-CC",1961,0.533627429531101
"EC-Earth3-CC",1962,0.529840405208689
"EC-Earth3-CC",1963,0.5256558749971
"EC-Earth3-CC",1964,0.521195674439546
"EC-Earth3-CC",1965,0.516583743112777
"EC-Earth3-CC",1966,0.511945177627714
"EC-Earth3-CC",1967,0.507405274476634
"EC-Earth3-CC",1968,0.50308857062234
"EC-Earth3-CC",1969,0.49911788980476
"EC-Earth3-CC",1970,0.495613402551285
"EC-Earth3-CC",1971,0.4926917078167
"EC-Earth3-CC",1972,0.490464944048142
"EC-Earth3-CC",1973,0.48903993726888
"EC-Earth3-CC",1974,0.488517393504662
"EC-Earth3-CC",1975,0.488991142538341
"EC-Earth3-CC",1976,0.490547439575604
"EC-Earth3-CC",1977,0.493264330940235
"EC-Earth3-CC",1978,0.49721108939383
"EC-Earth3-CC",1979,0.50244772409867
"EC-Earth3-CC",1980,0.509024569615886
"EC-Earth3-CC",1981,0.516981957661677
"EC-Earth3-CC",1982,0.526349974636455
"EC-Earth3-CC",1983,0.537148307202391
"EC-Earth3-CC",1984,0.549386177420124
"EC-Earth3-CC",1985,0.563062368172508
"EC-Earth3-CC",1986,0.578165338809
"EC-Earth3-CC",1987,0.594673430146215
"EC-Earth3-CC",1988,0.61255515716535
"EC-Earth3-CC",1989,0.631769586963245
"EC-Earth3-CC",1990,0.652266798748024
"EC-Earth3-CC",1991,0.673988421929479
"EC-Earth3-CC",1992,0.696868247646699
"EC-Earth3-CC",1993,0.720832908405753
"EC-Earth3-CC",1994,0.745802619877475
"EC-Earth3-CC",1995,0.771691978332966
"EC-Earth3-CC",1996,0.798410806680434
"EC-Earth3-CC",1997,0.825865041614287
"EC-Earth3-CC",1998,0.853957654002519
"EC-Earth3-CC",1999,0.882589594323427
"EC-Earth3-CC",2000,0.911660754722608
"EC-Earth3-CC",2001,0.941070939097125
"EC-Earth3-CC",2002,0.970720832528278
"EC-Earth3-CC",2003,1.00051296137905
"EC-Earth3-CC",2004,1.03035263544606
"EC-Earth3-CC",2005,1.06014886371018
"EC-Earth3-CC",2006,1.08981523546156
"EC-Earth3-CC",2007,1.11927075888431
"EC-Earth3-CC",2008,1.14844064956773
"EC-Earth3-CC",2009,1.17725706186478
"EC-Earth3-CC",2010,1.20565975653718
"EC-Earth3-CC",2011,1.23359669870763
"EC-Earth3-CC",2012,1.26102458077727
"EC-Earth3-CC",2013,1.28790926565328
"EC-Earth3-CC",2014,1.31422614636436
"EC-Earth3-CC",2015,1.33996041890891
"EC-Earth3-CC",2016,1.36510726598137
"EC-Earth3-CC",2017,1.38967195004108
"EC-Earth3-CC",2018,1.41366981502565
"EC-Earth3-CC",2019,1.43712619685135
"EC-Earth3-CC",2020,1.46007624368529
"EC-Earth3-CC",2021,1.4825646478046
"EC-Earth3-CC",2022,1.50464529167289
"EC-Earth3-CC",2023,1.52638081165264
"EC-Earth3-CC",2024,1.54784208352895
"EC-Earth3-CC",2025,1.56910763473623
"EC-Earth3-CC",2026,1.59026298884899
"EC-Earth3-CC",2027,1.61139994851424
"EC-Earth3-CC",2028,1.63261582356006
"EC-Earth3-CC",2029,1.654012611507
"EC-Earth3-CC",2030,1.67569613813288
"EC-Earth3-CC",2031,1.69777516609062
"EC-Earth3-CC",2032,1.72036047985234
"EC-Earth3-CC",2033,1.74356395544685
"EC-Earth3-CC",2034,1.76749762356955
"EC-Earth3-CC",2035,1.79227273467591
"EC-Earth3-CC",2036,1.81799883461626
"EC-Earth3-CC",2037,1.84478285923699
"EC-Earth3-CC",2038,1.87272825615946
"EC-Earth3-CC",2039,1.90193414165509
"EC-Earth3-CC",2040,1.93249450016871
"EC-Earth3-CC",2041,1.96449743360209
"EC-Earth3-CC",2042,1.99802446696555
"EC-Earth3-CC",2043,2.03314991643452
"EC-Earth3-CC",2044,2.06994032522693
"EC-Earth3-CC",2045,2.10845397203913
"EC-Earth3-CC",2046,2.14874045606247
"EC-Earth3-CC",2047,2.1908403618464
"EC-Earth3-CC",2048,2.2347850064919
"EC-Earth3-CC",2049,2.28059627085266
"EC-Earth3-CC",2050,2.32828651560624
"EC-Earth3-CC",2051,2.37785858223204
"EC-Earth3-CC",2052,2.42930587811533
"EC-Earth3-CC",2053,2.48261254418678
"EC-Earth3-CC",2054,2.53775370271754
"EC-Earth3-CC",2055,2.59469578212761
"EC-Earth3-CC",2056,2.65339691493615
"EC-Earth3-CC",2057,2.71380740429481
"EC-Earth3-CC",2058,2.77587025390701
"EC-Earth3-CC",2059,2.83952175554861
"EC-Earth3-CC",2060,2.90469212788184
"EC-Earth3-CC",2061,2.97130619979177
"EC-Earth3-CC",2062,3.03928413108166
"EC-Earth3-CC",2063,3.10854216304579
"EC-Earth3-CC",2064,3.17899339118986
"EC-Earth3-CC",2065,3.25054855220492
"EC-Earth3-CC",2066,3.3231168172075
"EC-Earth3-CC",2067,3.39660658325083
"EC-Earth3-CC",2068,3.47092625517712
"EC-Earth3-CC",2069,3.54598501002589
"EC-Earth3-CC",2070,3.62169353643193
"EC-Earth3-CC",2071,3.69796474173747
"EC-Earth3-CC",2072,3.77471441990139
"EC-Earth3-CC",2073,3.8518618737114
"EC-Earth3-CC",2074,3.92933048528643
"EC-Earth3-CC",2075,4.00704822938976
"EC-Earth3-CC",2076,4.08494812465466
"EC-Earth3-CC",2077,4.16296861844408
"EC-Earth3-CC",2078,4.24105390171749
"EC-Earth3-CC",2079,4.31915415095546
"EC-Earth3-CC",2080,4.39722569488457
"EC-Earth3-CC",2081,4.47523110444557
"EC-Earth3-CC",2082,4.55313920514736
"EC-Earth3-CC",2083,4.63092501164052
"EC-Earth3-CC",2084,4.70856958501322
"EC-Earth3-CC",2085,4.78605981395994
"EC-Earth3-CC",2086,4.86338812158057
"EC-Earth3-CC",2087,4.94055210013095
"EC-Earth3-CC",2088,5.01755407656233
"EC-Earth3-CC",2089,5.09440061213376
"EC-Earth3-CC",2090,5.17110193976859
"EC-Earth3-CC",2091,5.24767134313342
"EC-Earth3-CC",2092,5.32412448164463
"EC-Earth3-CC",2093,5.40047866574425
"EC-Earth3-CC",2094,5.47675208683214
"EC-Earth3-CC",2095,5.55296300618275
"EC-Earth3-CC",2096,5.62912890701677
"EC-Earth3-CC",2097,5.70526561362469
"EC-Earth3-CC",2098,5.781386381058
"EC-Earth3-CC",2099,5.85750095840449
"GISS-E2-1-G",1850,-0.0595400054776108
"GISS-E2-1-G",1851,-0.0534148938269888
"GISS-E2-1-G",1852,-0.0472967579493845
"GISS-E2-1-G",1853,-0.0411969506531401
"GISS-E2-1-G",1854,-0.0351315380517688
"GISS-E2-1-G",1855,-0.0291206367879033
"GISS-E2-1-G",1856,-0.0231877661667364
"GISS-E2-1-G",1857,-0.0173592164564698
"GISS-E2-1-G",1858,-0.0116634348386282
"GISS-E2-1-G",1859,-0.00613043067116595
"GISS-E2-1-G",1860,-0.000791201864291744
"GISS-E2-1-G",1861,0.00432281573538195
"GISS-E2-1-G",1862,0.00918027400190836
"GISS-E2-1-G",1863,0.0137504112610488
"GISS-E2-1-G",1864,0.0180035221488807
"GISS-E2-1-G",1865,0.0219113967060464
"GISS-E2-1-G",1866,0.0254477269040483
"GISS-E2-1-G",1867,0.028588478918435
"GISS-E2-1-G",1868,0.0313122296098683
"GISS-E2-1-G",1869,0.0336004658465162
"GISS-E2-1-G",1870,0.0354378454963418
"GISS-E2-1-G",1871,0.0368124191331403
"GISS-E2-1-G",1872,0.0377158117331712
"GISS-E2-1-G",1873,0.0381433638867649
"GISS-E2-1-G",1874,0.0380942323085776
"GISS-E2-1-G",1875,0.0375714496980188
"GISS-E2-1-G",1876,0.0365819442751296
"GISS-E2-1-G",1877,0.0351365195941914
"GISS-E2-1-G",1878,0.0332497955132495
"GISS-E2-1-G",1879,0.0309401114720696
"GISS-E2-1-G",1880,0.0282293934983003
"GISS-E2-1-G",1881,0.025142986621498
"GISS-E2-1-G",1882,0.0217094546231517
"GISS-E2-1-G",1883,0.0179603492855317
"GISS-E2-1-G",1884,0.01392995152187
"GISS-E2-1-G",1885,0.00965498697160278
"GISS-E2-1-G",1886,0.00517431882607667
"GISS-E2-1-G",1887,0.000528620810014417
"GISS-E2-1-G",1888,-0.0042399666184873
"GISS-E2-1-G",1889,-0.00908819367460979
"GISS-E2-1-G",1890,-0.0139720689978435
"GISS-E2-1-G",1891,-0.018847234424211
"GISS-E2-1-G",1892,-0.023669343422445
"GISS-E2-1-G",1893,-0.0283944398303304
"GISS-E2-1-G",1894,-0.0329793335476482
"GISS-E2-1-G",1895,-0.0373819698896776
"GISS-E2-1-G",1896,-0.0415617893799297
"GISS-E2-1-G",1897,-0.0454800748609185
"GISS-E2-1-G",1898,-0.0491002829272106
"GISS-E2-1-G",1899,-0.0523883568355195
"GISS-E2-1-G",1900,-0.0553130182181511
"GISS-E2-1-G",1901,-0.0578460351207262
"GISS-E2-1-G",1902,-0.0599624640982615
"GISS-E2-1-G",1903,-0.0616408643348656
"GISS-E2-1-G",1904,-0.0628634819993662
"GISS-E2-1-G",1905,-0.0636164033097869
"GISS-E2-1-G",1906,-0.0638896750511876
"GISS-E2-1-G",1907,-0.0636773915728401
"GISS-E2-1-G",1908,-0.0629777475777187
"GISS-E2-1-G",1909,-0.0617930563092738
"GISS-E2-1-G",1910,-0.0601297330337394
"GISS-E2-1-G",1911,-0.0579982440087465
"GISS-E2-1-G",1912,-0.0554130214183103
"GISS-E2-1-G",1913,-0.0523923450376972
"GISS-E2-1-G",1914,-0.0489581916674203
"GISS-E2-1-G",1915,-0.045136053640346
"GISS-E2-1-G",1916,-0.0409547279590273
"GISS-E2-1-G",1917,-0.0364460778579498
"GISS-E2-1-G",1918,-0.0316447688070755
"GISS-E2-1-G",1919,-0.0265879811764855
"GISS-E2-1-G",1920,-0.0213151019650787
"GISS-E2-1-G",1921,-0.0158673981584624
"GISS-E2-1-G",1922,-0.0102876744208555
"GISS-E2-1-G",1923,-0.00461991794188707
"GISS-E2-1-G",1924,0.00109106664920855
"GISS-E2-1-G",1925,0.0068000293226154
"GISS-E2-1-G",1926,0.0124616506192123
"GISS-E2-1-G",1927,0.0180309185173264
"GISS-E2-1-G",1928,0.0234635031674971
"GISS-E2-1-G",1929,0.0287161265022036
"GISS-E2-1-G",1930,0.0337469237870156
"GISS-E2-1-G",1931,0.0385157942623279
"GISS-E2-1-G",1932,0.0429847381314476
"GISS-E2-1-G",1933,0.0471181772785387
"GISS-E2-1-G",1934,0.0508832572490443
"GISS-E2-1-G",1935,0.0542501281931054
"GISS-E2-1-G",1936,0.0571922026582396
"GISS-E2-1-G",1937,0.0596863883193429
"GISS-E2-1-G",1938,0.0617132939496653
"GISS-E2-1-G",1939,0.0632574071644997
"GISS-E2-1-G",1940,0.0643072427073243
"GISS-E2-1-G",1941,0.0648554602941607
"GISS-E2-1-G",1942,0.0648989512839059
"GISS-E2-1-G",1943,0.0644388936980635
"GISS-E2-1-G",1944,0.0634807753703953
"GISS-E2-1-G",1945,0.0620343852634883
"GISS-E2-1-G",1946,0.0601137732430586
"GISS-E2-1-G",1947,0.0577371788493487
"GISS-E2-1-G",1948,0.0549269298470414
"GISS-E2-1-G",1949,0.0517093115678675
"GISS-E2-1-G",1950,0.0481144082822017
"GISS-E2-1-G",1951,0.044175918045921
"GISS-E2-1-G",1952,0.0399309426638319
"GISS-E2-1-G",1953,0.0354197545914229
"GISS-E2-1-G",1954,0.0306855427593121
"GISS-E2-1-G",1955,0.0257741394500135
"GISS-E2-1-G",1956,0.0207337304821805
"GISS-E2-1-G",1957,0.015614551063674
"GISS-E2-1-G",1958,0.0104685697599695
"GISS-E2-1-G",1959,0.00534916308889598
"GISS-E2-1-G",1960,0.000310783295653395
"GISS-E2-1-G",1961,-0.00459137811617791
"GISS-E2-1-G",1962,-0.00930172852161927
"GISS-E2-1-G",1963,-0.0137646114238226
"GISS-E2-1-G",1964,-0.0179246403019453
"GISS-E2-1-G",1965,-0.0217270266042916
"GISS-E2-1-G",1966,-0.0251178995139036
"GISS-E2-1-G",1967,-0.0280446152124714
"GISS-E2-1-G",1968,-0.030456053483917
"GISS-E2-1-G",1969,-0.0323028996308696
"GISS-E2-1-G",1970,-0.0335379098233599
"GISS-E2-1-G",1971,-0.0341161581586246
"GISS-E2-1-G",1972,-0.033995263881992
"GISS-E2-1-G",1973,-0.0331355974000481
"GISS-E2-1-G",1974,-0.0315004639068575
"GISS-E2-1-G",1975,-0.029056263640333
"GISS-E2-1-G",1976,-0.0257726279871261
"GISS-E2-1-G",1977,-0.0216225308587261
"GISS-E2-1-G",1978,-0.0165823749675249
"GISS-E2-1-G",1979,-0.010632052836998
"GISS-E2-1-G",1980,-0.00375498258377558
"GISS-E2-1-G",1981,0.00406188129075723
"GISS-E2-1-G",1982,0.0128280616672162
"GISS-E2-1-G",1983,0.0225495965134621
"GISS-E2-1-G",1984,0.0332290997291365
"GISS-E2-1-G",1985,0.0448658441605432
"GISS-E2-1-G",1986,0.0574558656581838
"GISS-E2-1-G",1987,0.0709920869026195
"GISS-E2-1-G",1988,0.0854644595906703
"GISS-E2-1-G",1989,0.100860123454484
"GISS-E2-1-G",1990,0.117163580481224
"GISS-E2-1-G",1991,0.134356882611673
"GISS-E2-1-G",1992,0.152419831122688
"GISS-E2-1-G",1993,0.171330185841026
"GISS-E2-1-G",1994,0.191063882295368
"GISS-E2-1-G",1995,0.211595254888912
"GISS-E2-1-G",1996,0.232897264167049
"GISS-E2-1-G",1997,0.254941726262708
"GISS-E2-1-G",1998,0.277699542626231
"GISS-E2-1-G",1999,0.301140928185735
"GISS-E2-1-G",2000,0.325235636138285
"GISS-E2-1-G",2001,0.34995317764014
"GISS-E2-1-G",2002,0.375263034745698
"GISS-E2-1-G",2003,0.401134865038384
"GISS-E2-1-G",2004,0.427538696501393
"GISS-E2-1-G",2005,0.45444511129141
"GISS-E2-1-G",2006,0.481825417202109
"GISS-E2-1-G",2007,0.509651805736404
"GISS-E2-1-G",2008,0.53789749584437
"GISS-E2-1-G",2009,0.566536862527703
"GISS-E2-1-G",2010,0.595545549658955
"GISS-E2-1-G",2011,0.624900566513885
"GISS-E2-1-G",2012,0.654580367667165
"GISS-E2-1-G",2013,0.684564916052665
"GISS-E2-1-G",2014,0.714835729140396
"GISS-E2-1-G",2015,0.745375908329317
"GISS-E2-1-G",2016,0.776170151799959
"GISS-E2-1-G",2017,0.807204751209306
"GISS-E2-1-G",2018,0.838467572744211
"GISS-E2-1-G",2019,0.869948023175392
"GISS-E2-1-G",2020,0.901637001672791
"GISS-E2-1-G",2021,0.933526838252428
"GISS-E2-1-G",2022,0.965611219824941
"GISS-E2-1-G",2023,0.997885104905937
"GISS-E2-1-G",2024,1.03034462812716
"GISS-E2-1-G",2025,1.06298699575527
"GISS-E2-1-G",2026,1.09581037348112
"GISS-E2-1-G",2027,1.1288137677865
"GISS-E2-1-G",2028,1.16199690222736
"GISS-E2-1-G",2029,1.19536008999248
"GISS-E2-1-G",2030,1.22890410410405
"GISS-E2-1-G",2031,1.26263004662269
"GISS-E2-1-G",2032,1.29653921820289
"GISS-E2-1-G",2033,1.33063298931791
"GISS-E2-1-G",2034,1.36491267443403
"GISS-E2-1-G",2035,1.39937941036542
"GISS-E2-1-G",2036,1.43403403998151
"GISS-E2-1-G",2037,1.4688770023704
"GISS-E2-1-G",2038,1.50390823048488
"GISS-E2-1-G",2039,1.53912705721254
"GISS-E2-1-G",2040,1.57453213071982
"GISS-E2-1-G",2041,1.61012133982119
"GISS-E2-1-G",2042,1.64589175002206
"GISS-E2-1-G",2043,1.68183955077515
"GISS-E2-1-G",2044,1.71796001438015
"GISS-E2-1-G",2045,1.75424746684166
"GISS-E2-1-G",2046,1.79069527088616
"GISS-E2-1-G",2047,1.8272958212226
"GISS-E2-1-G",2048,1.86404055201622
"GISS-E2-1-G",2049,1.90091995643106
"GISS-E2-1-G",2050,1.93792361798523
"GISS-E2-1-G",2051,1.97504025335424
"GISS-E2-1-G",2052,2.01225776615312
"GISS-E2-1-G",2053,2.04956331112844
"GISS-E2-1-G",2054,2.08694336809646
"GISS-E2-1-G",2055,2.12438382487618
"GISS-E2-1-G",2056,2.16187006838364
"GISS-E2-1-G",2057,2.19938708298076
"GISS-E2-1-G",2058,2.23691955510503
"GISS-E2-1-G",2059,2.27445198314883
"GISS-E2-1-G",2060,2.31196879150759
"GISS-E2-1-G",2061,2.34945444767578
"GISS-E2-1-G",2062,2.3868935812381
"GISS-E2-1-G",2063,2.42427110358169
"GISS-E2-1-G",2064,2.4615723271416
"GISS-E2-1-G",2065,2.49878308298934
"GISS-E2-1-G",2066,2.53588983557855
"GISS-E2-1-G",2067,2.5728797934779
"GISS-E2-1-G",2068,2.60974101494362
"GISS-E2-1-G",2069,2.6464625072163
"GISS-E2-1-G",2070,2.68303431846651
"GISS-E2-1-G",2071,2.71944762136061
"GISS-E2-1-G",2072,2.75569478727338
"GISS-E2-1-G",2073,2.79176945023426
"GISS-E2-1-G",2074,2.82766655976122
"GISS-E2-1-G",2075,2.86338242180831
"GISS-E2-1-G",2076,2.89891472712888
"GISS-E2-1-G",2077,2.93426256643734
"GISS-E2-1-G",2078,2.96942643183462
"GISS-E2-1-G",2079,3.00440820404788
"GISS-E2-1-G",2080,3.03921112512162
"GISS-E2-1-G",2081,3.07383975628315
"GISS-E2-1-G",2082,3.10829992079192
"GISS-E2-1-G",2083,3.14259863166663
"GISS-E2-1-G",2084,3.17674400426582
"GISS-E2-1-G",2085,3.21074515377627
"GISS-E2-1-G",2086,3.24461207773849
"GISS-E2-1-G",2087,3.27835552380654
"GISS-E2-1-G",2088,3.31198684300391
"GISS-E2-1-G",2089,3.34551782879188
"GISS-E2-1-G",2090,3.37896054231544
"GISS-E2-1-G",2091,3.41232712423112
"GISS-E2-1-G",2092,3.44562959355051
"GISS-E2-1-G",2093,3.4788796339523
"GISS-E2-1-G",2094,3.512088368024
"GISS-E2-1-G",2095,3.54526611988957
"GISS-E2-1-G",2096,3.5784221666631
"GISS-E2-1-G",2097,3.61156447913751
"GISS-E2-1-G",2098,3.64469945207241
"GISS-E2-1-G",2099,3.67783162438641
"HadGEM3-GC31-LL",1850,0.1554443029324
"HadGEM3-GC31-LL",1851,0.15252496224441
"HadGEM3-GC31-LL",1852,0.149602317608565
"HadGEM3-GC31-LL",1853,0.14667097165306
"HadGEM3-GC31-LL",1854,0.143723254695469
"HadGEM3-GC31-LL",1855,0.140749522102749
"HadGEM3-GC31-LL",1856,0.137738448351049
"HadGEM3-GC31-LL",1857,0.13467731735157
"HadGEM3-GC31-LL",1858,0.13155230852086
"HadGEM3-GC31-LL",1859,0.128348777995109
"HadGEM3-GC31-LL",1860,0.125051534318096
"HadGEM3-GC31-LL",1861,0.121645107868563
"HadGEM3-GC31-LL",1862,0.118114013239591
"HadGEM3-GC31-LL",1863,0.114443003734285
"HadGEM3-GC31-LL",1864,0.110617317104927
"HadGEM3-GC31-LL",1865,0.106622911630152
"HadGEM3-GC31-LL",1866,0.102446691603062
"HadGEM3-GC31-LL",1867,0.0980767212881427
"HadGEM3-GC31-LL",1868,0.0935024263977573
"HadGEM3-GC31-LL",1869,0.0887147821412741
"HadGEM3-GC31-LL",1870,0.0837064869111429
"HadGEM3-GC31-LL",1871,0.0784721206871255
"HadGEM3-GC31-LL",1872,0.0730082872706431
"HadGEM3-GC31-LL",1873,0.0673137394959582
"HadGEM3-GC31-LL",1874,0.0613894866118848
"HadGEM3-GC31-LL",1875,0.0552388830840692
"HadGEM3-GC31-LL",1876,0.0488676981293935
"HadGEM3-GC31-LL",1877,0.0422841653717588
"HadGEM3-GC31-LL",1878,0.0354990120870206
"HadGEM3-GC31-LL",1879,0.028525467600581
"HadGEM3-GC31-LL",1880,0.0213792504975724
"HadGEM3-GC31-LL",1881,0.0140785344174761
"HadGEM3-GC31-LL",1882,0.00664389231920988
"HadGEM3-GC31-LL",1883,-0.000901780771895175
"HadGEM3-GC31-LL",1884,-0.00853336639423757
"HadGEM3-GC31-LL",1885,-0.0162236423785078
"HadGEM3-GC31-LL",1886,-0.0239434232553436
"HadGEM3-GC31-LL",1887,-0.0316617207753767
"HadGEM3-GC31-LL",1888,-0.0393459238263779
"HadGEM3-GC31-LL",1889,-0.0469619968806388
"HadGEM3-GC31-LL",1890,-0.0544746959527615
"HadGEM3-GC31-LL",1891,-0.0618478008966128
"HadGEM3-GC31-LL",1892,-0.0690443627190338
"HadGEM3-GC31-LL",1893,-0.0760269644410689
"HadGEM3-GC31-LL",1894,-0.0827579938945212
"HadGEM3-GC31-LL",1895,-0.0891999267042986
"HadGEM3-GC31-LL",1896,-0.0953156175784257
"HadGEM3-GC31-LL",1897,-0.101068597906763
"HadGEM3-GC31-LL",1898,-0.106423377559277
"HadGEM3-GC31-LL",1899,-0.111345748677806
"HadGEM3-GC31-LL",1900,-0.115803089169316
"HadGEM3-GC31-LL",1901,-0.11976466353959
"HadGEM3-GC31-LL",1902,-0.123201918652239
"HadGEM3-GC31-LL",1903,-0.126088771960365
"HadGEM3-GC31-LL",1904,-0.128401889740376
"HadGEM3-GC31-LL",1905,-0.130120952857265
"HadGEM3-GC31-LL",1906,-0.131228907610681
"HadGEM3-GC31-LL",1907,-0.131712199252575
"HadGEM3-GC31-LL",1908,-0.131560985827951
"HadGEM3-GC31-LL",1909,-0.13076933007336
"HadGEM3-GC31-LL",1910,-0.129335367211981
"HadGEM3-GC31-LL",1911,-0.12726144660863
"HadGEM3-GC31-LL",1912,-0.124554245394717
"HadGEM3-GC31-LL",1913,-0.121224852338391
"HadGEM3-GC31-LL",1914,-0.117288820421236
"HadGEM3-GC31-LL",1915,-0.112766186786739
"HadGEM3-GC31-LL",1916,-0.107681458946815
"HadGEM3-GC31-LL",1917,-0.102063566370572
"HadGEM3-GC31-LL",1918,-0.095945776829904
"HadGEM3-GC31-LL",1919,-0.0893655771422051
"HadGEM3-GC31-LL",1920,-0.0823645182238299
"HadGEM3-GC31-LL",1921,-0.0749880246519922
"HadGEM3-GC31-LL",1922,-0.0672851692225728
